비야에르모사	멕시코	country	타바스코 주는  << _obj_ >>  남동부에 위치한 주로 주도는  << _sbj_ >> 이며 면적은 24,731㎢, 인구는 2,309,369명, 인구 밀도는 93명/㎢이다.
에리히_하르트만	루프트바페	country	  << _obj_ >>  동료  << _sbj_ >> 에 이어 역사상 적기 격추수 2위이다.
테픽	멕시코	country	나야리트 주는  << _obj_ >>  서부에 위치한 주로 주도는  << _sbj_ >> 이며 면적은 27,857㎢, 인구는 1,118,468명, 인구 밀도는 40명/㎢이다.
페르_에빈드_스빈후부드	유호_쿠스티_파시키비	successor	 오스카리 토코이,  << _sbj_ >> ,  << _obj_ >>  등이 이끄는 핀란드 원로원에서 농무대신을 역임했다.
그리즐리_맨	베르너_헤어초크	director	 트레드웰의 곰에 대한 관심과 죽음에 관한 내용들은  << _obj_ >> 에 의해 2005년에 다큐멘터리 영화 《 << _sbj_ >> 》으로 제작되었다.
구사우	나이지리아	country	잠파라 주는  << _obj_ >> 의 서북부에 있는 나이지리아의 행정 구역로, 주도는  << _sbj_ >> 이다.
까치_며느리	하희라	starring	출연진에 속했던 김영애  김용건은 담당 PD 염현섭씨의 대학 후배인  << _obj_ >> 가 주인공이었던 MBC  << _sbj_ >> 에서 공연한 바 있었다.
아바칼리키	나이지리아	country	에보니 주는  << _obj_ >> 의 남부에 있는 나이지리아의 행정 구역로, 주도는  << _sbj_ >> 이다.
예나고아	나이지리아	country	바이엘사 주는  << _obj_ >> 의 남부에 있는 나이지리아의 행정 구역로, 주도는  << _sbj_ >> 이다.
석양의_무법자	리_밴클리프	starring	《 << _sbj_ >> 》: 세르조 레오네 감독, 클린트 이스트우드/ << _obj_ >> /일라이 왈릭 주연, 엔니오 모리코네 음악
김진현_(축구_선수)	대한민국_축구_국가대표팀	team	 현재  << _obj_ >>  골키퍼  << _sbj_ >> 의 소속팀이다.
노정윤	산프레체_히로시마	team	 가시와 레이솔에서 뛸 때는 같은 팀의 홍명보가 달았던 20번을,  << _obj_ >> 로 이적하였을때는 같은 팀의  << _sbj_ >> 이 달았던 9번을 달아 화제가 되었다.
케빈_오리스	전북_현대_모터스	team	 4월 13일  << _obj_ >>  원정 경기에서 역시 교체투입되었는데, 후반전 추가 시간  << _sbj_ >> 이 떨구어준 헤딩을 받아 왼발로 천금같은 동점골을 골문 상단으로 꽂아넣었다.
남과_여_(1966년_영화)	클로드_를루슈	director	《 << _sbj_ >> 》는  << _obj_ >>  감독의 영화이다.
얼스터_연합주의자당	북아일랜드	country	 이후 같은해 치뤄진 1974년 10월 영국 총선에서 그는  << _obj_ >> 에서 활동하는  << _sbj_ >> 에 입당해 다운 주 선거구에 출마해 당선된다.
퓨리티	대한민국	country	2012년부터 2014년까지 일본에서  << _sbj_ >> 의 멤버로 활동하였으나,  << _obj_ >> 에서는 데뷔도 못한 채, 2년 만에 팀이 해체되었다.
레슬리_맨	모드_애퍼타우	child	 영화 감독 저드 애퍼타우와  << _sbj_ >> 의 딸이며,  << _obj_ >> 의 동생이다.
몬트멜로	스페인	country	바르셀로나 카탈루냐 서킷은  << _obj_ >>  카탈루냐 지방 바르셀로나 주 북부  << _sbj_ >> 에 있는 서킷이다.
스텔렌보스	남아프리카_공화국	country	그의 육상 경력은 1996년 3월 23일  << _obj_ >>   << _sbj_ >> 에서 열린 세계 크로스컨트리 선수권 대회에서 14위를 할 때 시작되었다.
프레데리크_5세	크리스티안_7세	child	13.  << _obj_ >> ,  << _sbj_ >> 의 아들
프레데리크_5세	크리스티안_7세	child	14. 프레데리크 6세,  << _obj_ >> 의 아들, 왕비 헤센카셀의 마리아는  << _sbj_ >> 의 외손녀
프레데리크_5세	크리스티안_7세	child	15. 크리스티안 8세,  << _sbj_ >> 의 손자, 섭정공 프레데리크의 아들,  << _obj_ >> 의 조카
프레데리크_5세	크리스티안_7세	successor	13.  << _obj_ >> ,  << _sbj_ >> 의 아들
프레데리크_5세	크리스티안_7세	successor	14. 프레데리크 6세,  << _obj_ >> 의 아들, 왕비 헤센카셀의 마리아는  << _sbj_ >> 의 외손녀
프레데리크_5세	크리스티안_7세	successor	15. 크리스티안 8세,  << _sbj_ >> 의 손자, 섭정공 프레데리크의 아들,  << _obj_ >> 의 조카
김준태_(야구_선수)	롯데_자이언츠	team	2016 시즌  << _obj_ >>  주장이 되었고, 8월 무릎을 당해서 남은 경기의 포수 자리는  << _sbj_ >> 와 김사훈이 맡았다.
달비크	아이슬란드	country	  << _obj_ >>  에이야표르수르에 있는  << _sbj_ >> 라는 이름의 어촌 마을의 이름을 따왔다.
카페_소사이어티_(영화)	우디_앨런	director	 개막작으로는 미국의 영화 감독  << _obj_ >> 의 《 << _sbj_ >> 》가 선정되었다.
해럴드_1세	하르다크누트	successor	 중요 인물로는 크누트 대왕 외에 대왕의 아버지 스베인 튜구스케그, 할아버지 하랄드 블라톤, 대왕의 아들인  << _obj_ >> ,  << _sbj_ >> , 스베인 크누트손 등이 있다.
부리람	타이	country	뉴아이모바일 스타디움은  << _obj_ >>   << _sbj_ >> 에 위치한 축구전용경기장이다.
아이패드_에어_2	아이패드_프로	successor	 사용자들은 애플 페이를 통해 아이폰 6, 6 플러스 이상, 애플 워치 호환 기기 ,  << _sbj_ >> ,  << _obj_ >> , 아이패드 미니 3 이상에서 결제가 가능하다.
박세웅_(1995년)	롯데_자이언츠	team	 그의 형은  << _obj_ >> 의  << _sbj_ >> 이다.
300_(영화)	잭_스나이더	director	 《 << _sbj_ >> 》을 시작으로 《왓치맨 》, 《써커 펀치》, 《》 등  << _obj_ >>  감독과 협업하였다.
이스탄불_주	터키	country	베이욜루는  << _obj_ >>   << _sbj_ >> 의 한 구이다.
올_더_프리티_호시즈	빌리_밥_손턴	director	2000년에  << _obj_ >>  감독에 의해 영화화되어 《 << _sbj_ >> 》라는 이름으로 공개되었으며, 맷 데이먼과 페넬로페 크루스가 출연하였다.
업_(영화)	피트_닥터	director	 《인크레더블》, 《카 》, 《라따뚜이 》, 《 << _sbj_ >> 》에서 스토리보드 작업에 참여했고, 《인사이드 아웃》에서  << _obj_ >> , 멕 러포브와 공동 감독을 맡는다.
라이드_어롱	팀_스토리	director	  << _obj_ >> 가 감독, 필 헤이와 맷 맨프레디가 각본을 맡은 작품으로, 2014년 영화 《 << _sbj_ >> 》의 속편이다.
김종규_(농구_선수)	창원_LG_세이커스	team	이번 드래프트에서 가장 주목 받았던  << _sbj_ >> 가 전체 1순위로  << _obj_ >> 의 지명을 받게 되었다.
브라간사_(파라_주)	브라질	country	브라간치누 클루비 두 파라, 또는 브라간치누는  << _obj_ >> 의 축구단으로 파라 주 의  << _sbj_ >> 를 연고로 한다.
프로젝트_A	홍금보	starring	 배우 브루스 리, 성룡,  << _obj_ >> , 원표 등을 거느렸으며, 그동안  << _sbj_ >> , 폴리스 스토리, 홍번구 등 600여 편의 액션 영화를 제작하여 1970-1980년대 홍콩 영화계를 상징한 영화사였다.
프로젝트_A	홍금보	director	 배우 브루스 리, 성룡,  << _obj_ >> , 원표 등을 거느렸으며, 그동안  << _sbj_ >> , 폴리스 스토리, 홍번구 등 600여 편의 액션 영화를 제작하여 1970-1980년대 홍콩 영화계를 상징한 영화사였다.
프로젝트_A	성룡	starring	 배우 브루스 리,  << _obj_ >> , 홍금보, 원표 등을 거느렸으며, 그동안  << _sbj_ >> , 폴리스 스토리, 홍번구 등 600여 편의 액션 영화를 제작하여 1970-1980년대 홍콩 영화계를 상징한 영화사였다.
프로젝트_A	성룡	director	 배우 브루스 리,  << _obj_ >> , 홍금보, 원표 등을 거느렸으며, 그동안  << _sbj_ >> , 폴리스 스토리, 홍번구 등 600여 편의 액션 영화를 제작하여 1970-1980년대 홍콩 영화계를 상징한 영화사였다.
AFC_챔피언스리그_2007	세파한_FC	team	2007년 J1리그에서 가시마 앤틀러스가 우승하여 본래대로라면 개최국 자격으로 참가하여 뉴질랜드의 와이타케레 유나이티드와 플레이오프에서 대결할 예정이었으나,  << _sbj_ >> 에서 우라와 레드 다이아몬즈가 우승함에 따라 개최국 팀의 중복 참가 불허 규정이 적용되어 AFC 챔피언스리그 2007 준우승팀인 이란의  << _obj_ >> 이 대타로 참가하게 되었다.
왕조의_세월	김재형	director	1990년 8월 16일부터 8월 17일까지 한국방송공사에서 신봉승이 각본을 맡고,  << _obj_ >> 이 연출한 광복절 특집드라마 《 << _sbj_ >> 》이 방영되어 이은과 이방자의 일대기를 다루었다.
칼라일_(펜실베이니아_주)	미국	country	미국 육군참모대학교는 1901년  << _obj_ >>  펜실베이니아 주  << _sbj_ >> 에 첫 개교되어 현재에 이르고 있는 미국 국립 육군군사참모대학교이다.
장성우	Kt_위즈	team	그러나 2015년 10월 8일,  << _obj_ >> 의 포수  << _sbj_ >> 가 선수, 리포터 등등 야구장에서 일하는 사람들에 관한 욕설과 성희롱이 담긴 대화내용을 장성우의 전 여자친구 A씨가 SNS에 유포하였고 박기량의 실명이 거론되면서 박기량은 이 둘을 명예훼손으로 고소했다.
주토피아	리치_무어	director	 바이런 하워드,  << _obj_ >> 와 같이 월트 디즈니 애니메이션 스튜디오의 영화 《 << _sbj_ >> 》를 연출하고 각본을 썼다.
급진좌파연합	그리스	country	민중연합당은 '99% 민중의 연합 정당' 임을 강조하면서,  << _obj_ >> 의 집권당  << _sbj_ >>   의 형태를 따라, 내부 정파 형태의 하위 정당들을 갖추고 있다.
멍크턴	캐나다	country	멍크턴 호크스는  << _obj_ >>  뉴브런즈윅 주  << _sbj_ >> 을 연고지로 하는 1987년부터 1994년까지 아메리칸 하키 리그 소속되었던 아이스 하키팀이다.
해피_피트	조지_밀러	director	 《꼬마 돼지 베이브 2》, 《 << _sbj_ >> 》. 《》 등  << _obj_ >>  감독과 협업하고 있다.
종점_(1981년_영화)	정인엽	director	《 << _sbj_ >> 》은 1981년에 개봉한  << _obj_ >>  감독의 영화 작품이다.
남기일	광주_FC	team	 2015 시즌 종료 후 팀을 떠나 무앙통 유나이티드 FC에서 입단 테스트를 보고 있던 2016년 1월, 태국 방콕 전지훈련 중이던  << _obj_ >> 와의 연습 경기에 출전하였고, 이 경기에서  << _sbj_ >>  감독의 눈에 들어 광주로 이적하였다.
김동철_(축구_선수)	서울_이랜드_FC	team	첫번째 시즌에서 승격에 실패한  << _obj_ >> 는 1월 초 전남 드래곤즈 센터백  << _sbj_ >> 과 고양 자이크로 FC 미드필더 김준태 를 영입하며 보강을 시작했다.
김봉래	서울_이랜드_FC	team	이적시장 막바지에 풀백자원이 여전히 부족했던  << _obj_ >> 는 미드필더 김재성 를 제주 유나이티드 FC의  << _sbj_ >> 와 맞임대 트레이드를 하기로 결정했다.
미스터_터너	티머시_스폴	starring	남자배우상 -  << _obj_ >>  《 << _sbj_ >> 》
소셜_네트워크_(영화)	데이비드_핀처	director	《 << _sbj_ >> 》 -  << _obj_ >>  감독의 영화로 페이스북의 설립 실화를 바탕으로 제작된 영화
미나미산리쿠_정	일본	country	리쿠젠미나토 역은  << _obj_ >>  미야기 현 모토요시 군  << _sbj_ >> 에 위치한 동일본 여객철도 게센누마 선의 철도역이다.
사랑은_노래를_타고	이덕건	director	박민규 역의 김명수 , 담당 PD 어수선씨는 1994년 KBS 1TV 토요 단막극 인간극장  6화 '마이더스의 손'에서 연기자-조연출자로 호흡을 맞췄는데 이 드라마의 담당 PD  << _obj_ >> 씨는 <내 마음의 꽃비>에서 그랬던 것처럼 본인의 연출작인  << _sbj_ >> , 별난 며느리에서 아이돌 가수를 캐스팅한 바 있었다.
제록스	미국	country	후지 제록스은 1962년에 일본의 후지필름과  << _obj_ >> 의  << _sbj_ >> 와 합작 설립한 다국적 기업이다.
2015년_수원_JS컵	대한민국_U-20_축구_국가대표팀	team	2015년 4월 29일에 개막한  << _sbj_ >> 에  << _obj_ >>  대표팀 소속으로 출전하였다.
캐나디안_풋볼_리그	에드먼턴_에스키모스	team	  << _sbj_ >>   << _obj_ >> 가 홈 경기장으로 사용하고 있다.
카라소_주	니카라과	country	디리암바는  << _obj_ >>   << _sbj_ >> 의 도시로 면적은 349㎢, 높이는 532m, 인구는 57,542명이다.
러브랜드_(콜로라도_주)	미국	country	콜로라도 이글스는  << _obj_ >>  콜로라도 주  << _sbj_ >> 를 연고지로 하는 ECHL의 서부 콘퍼런스 마운틴 디비전 소속 아이스 하키팀이면, 2003년부터 2011년까지 센트럴 하키 리그에 참가하였다가, 2011~2012시즌부터 ECHL로 옮겼다.
발디비아_현	칠레	country	코랄는  << _obj_ >>  로스리오스 주   << _sbj_ >> 의 코무나이다.
멜리피야_현	칠레	country	알루에는  << _obj_ >>  산티아고 수도주  << _sbj_ >> 의 코무나이다.
엘로아_현	칠레	country	오야궤는  << _obj_ >>  안토파가스타 주  << _sbj_ >> 의 코무나이다.
케빈_데이비스	사우샘프턴_FC	team	 공동 수상은 다섯 번이 있었는데 1994년 11월 블랙번 로버스 FC의 앨런 시어러와 크리스 서튼, 1996년 1월 리버풀의 로비 파울러와 스탄 콜리모어, 1997년 11월  << _obj_ >> 의  << _sbj_ >> 와 맨체스터 유나이티드의 앤드루 콜, 2004년 2월 아스널 FC의 데니스 베르캄프와 에두 가스퍼, 2007년 4월 토트넘 홋스퍼의 디미타르 베르바토프와 로비 킨이다.
인페르노_(2016년_영화)	톰_행크스	starring	 영화로 제작된 천사와 악마, 다빈치 코드와  << _sbj_ >> 에서는  << _obj_ >> 가 역할을 맡아 출연했다.
뉘른베르크의_전투	포르투갈_축구_국가대표팀	team	 이 대회에 참가한 선수들은 총 345장의 옐로카드와 28장의 레드카드를 받는 신기록을 세웠고,  << _sbj_ >> 로 알려진  << _obj_ >> 과 네덜란드 축구 국가대표팀 간의 16강 경기를 주관한 러시아인 발렌틴 발렌티노비치 이바노프 주심은 이 경기에서 16장의 옐로카드와 4장의 레드카드를 꺼냈다.
바실리_베레주츠키	PFC_CSKA_모스크바	team	 그의 쌍둥이 형제인  << _sbj_ >>  역시  << _obj_ >> 에서 활약하고 있다.
윤승선	대한민국_해군	country	그의 이복 형  << _sbj_ >> 도 6.25 전쟁 참전 용사로  << _obj_ >> 과 대한민국 해병대의 창립에 참여하였으며, 해군본부 시설감, 해병대 공병감을 역임했다.
온도_주	나이지리아	country	아쿠레는  << _obj_ >>  남서부에 위치한  << _sbj_ >> 의 주도로 인구는 941,410명이다.
이주인_고로	일본_제국_해군	country	이주인 신관은  << _obj_ >> 의  << _sbj_ >>  대좌가 고안한 신관으로, 1900년에 채택되었다.
스비슈토프	불가리아	country	 강 반대쪽에는  << _obj_ >>   << _sbj_ >> 가 위치한다.
더_투나잇_쇼	지미_팰런	starring	  << _obj_ >> 이 진행하는  << _sbj_ >> 에서 텔레비전 데뷔를 했다.
메데아_주	알제리	country	메데아는  << _obj_ >> 의 도시로  << _sbj_ >> 의 주도이며 면적은 63.5㎢, 높이는 1,036m, 인구는 145,441명, 인구 밀도는 2,300명/㎢이다.
보르즈부아레리즈_주	알제리	country	보르즈부아레리즈는  << _obj_ >> 의 도시로  << _sbj_ >> 의 주도이며 면적은 81.10㎢, 높이는 928m, 인구는 158,812명, 인구 밀도는 2,000명/㎢이다.
